SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature
434AC6E1D662C43DECDB864520429767B7F7075CF991FCD1E242ABD1DD72B9D2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2F91F6CC6DE14357FD5AFB66C2D645ABA3355C8F05E24490D8733C3ADEDC3007,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DE7FFF1DFCE12CF64FE30FE6EAAE9A140E69DD40D2385498CEDFBF1520C7B5A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82F0339F6B8ABC2CD90B9811E2F815BBB97C2B7173457CC8B1AF9E4314445691,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15DC6F2C43B58256914BC8E5B1E7D27E5EDB5A5DB72193F428AED4CE6809AC81,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7DBB15CDE2A0094ACF05D151855D2C35A44E221B7D8FB3E76F73E1CC7250EEF0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5CE41594F305DA5359A0BD77FA38929F571421973826C4449C8FE88A2AF967F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE6DA8CB827B8E19DC6EEEA346B279BE8690438C2D2C23228B3C365F21F6979A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA6BF4BD096E45D53C658289E83BC5224677C8B14A4AD913B1EAE311F9CAAB66,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE3B6DD78383ADBF111F5865295A2F97F77C7C4152C5942FC5E5B690BF53AE5B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFC783E743645A354E4EDE8BB4D5AE1BDEAF94AB2E4A83ADB2DF77BD1D872B97,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103A384CC5B2ACF0C65036A92845F4BF47DC6744670E7414E258999520B0982,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30B19E15227FD77935B47B5A8CB06F8547AF9693A8C21FA48AD7D6D0EC1CEE7A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55B0A17DA7C653F99997432DB2682232DCD91D5D21FF2067A94016521EE17811,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D399DC6C29E8EE6F66C84CC84A3656D495906D97BD4294327E8630B2F7E9FF7,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668E5440F1A8B2AE41E512B920AB46042684155B17E87E5C805F7959EC2D712,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6DDBCAEBC3624200E05DC41B1640CE062081D372CCD297B35AE23558724A1B1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63CAD0DD55E9BEAEDDE80EE49119810348C6DD98EEA5EFAE8DB1F79DD628E4E7,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DF1513E6FBB93171800C2FF4B81F57404EF11DDF7B81E74AED251BDCECB92C1B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CF135BBCDF1FBC54264702162E8CF65142FBF1A847BC5A478FAE6C9A8B6EB96,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89E37464659684BAF2190B33818EEC6B13F384A3072396042725E1CE885AF60B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34D81330C4760268DBA4D11789B55D11D9988664AFB0B8F2D5BCD506AE747A89,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
481EC1631452F16A11B4C7CCFFBD121BCB8E20EB925988ADB64E72B31CDC2EA4,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9A6991A6F21C633577EECF305D78A71BC6F865BBCC24BB8AAF051C81AF0FA8E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235A843D0C0EFB33B24DCE761CFBAB82D9A22C009CB5BF420397C82B61FFFE60,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBAF55CF8231299FDB7289F89A9896C61CBAE3552F02DAB684C84B2BCAFE71AA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64A46CB2092F5F0635AA16EEE3F4933CD9D1809C29B11427A3755183E0E018CD,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307EDEDBCC0B6D3DB702C6B6B00F2230A19FCAE99890DE888474308A82268778,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8A02DC5C357077EFE1A22473769BABB33097041B6A91F02A59532E33BBC9A0DB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AD97FAA02C7ED74F921FB6D540198B435DFB3A54FEE6469909C8BBB69E9F180B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46DD7AE99B6EFBBAF9C49F2119A8148F33165C91BBB7939E0ED458B568DB2300,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6D1A556667FE693A9E0C110D8680389CC4E443305774DB30B034D89E0AA9A51,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E9B6017D2114C6820ADB894472C1484FD41041F597CB227B8A5C19BAED718D0A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233838129F919A0BE08A74B32E587A38067F2620F90E52FAAD542F205D872B12,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38965B1A9AAF813E9AAE37935731250B7BD514D0240D872F4DCCD04449901EA9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06B5A8A298096035E7BDE0A5F0CE38CD02C28E121286B4A3CD45C90B37F2D475,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD8CD4889058379B12372B68544DB87C1CAB10EF0CAC614C121989311B712073,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5E525F12469F04EF3DCE5FF973F27A352D167CC9A9C1672B4CBF66121175913D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C294725A7FBAEAE387C311FE5CEB7D4AC9FA31A2A80C27AA5AD476C92DF15580,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532C742F33212B82D126FDA0E5898C1E3225E4ADDFC2C57EB1EA2D7978909A34,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49D050B9495F00ED70AFE9C1CADBD5F6C500FFB6768A227A2A4342A961C92F9C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8516C51AB51E8CFEE44ED5ECEA7267B9E38187B9DF5D118F2F3D4C7BE05C3F8,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875184747ECBF179D6D6CC5FED70172CCCC35F7410D85775AE83DF56EBB9805C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787486379C8B1C121245F933CB14D08EFA22664FBDC5050E76433BFEFD13FFE6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2A0A9844D399913FB7E578C440B87A99F4F79B908E41ADFF8BF8561FD426670,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC90652E879F6D5E5CBF931A75E32C495C1778B77E4CF0A0597FEFE13E412A23,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E72FDD064A5FB6C0038191BB030361B33D6BC991D245FA0058E31A1139B4CF42,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F25834DC686E0F6EBC64E6DA96438E00B61AAD90A97CC9FE05CCB762696283FC,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
075F062894C177D24CAA139698FD4EF03099B900778A26FB75DC4670B8A68D83,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D178AA7FC82311AF6536ECD7872FAEC9C1111E233EF25798F1E157F375862FCC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F36D34037FA05F3038D0DA86068BE21693BDF01E3DBA3C3E8ECA318136ECE2D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5FAED5E4346CA4C2403BBD0A98063B8AA06DCC1B78155F783750EBA208DD15C2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31D47BCF431D7057E0A280F96BCD7EA5E441126337AF0421115E14B1141C9D8F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A65F6365F69C973B1B0CA899E84BBB82F58A9B10A0C583B3F2CF55DABBA826BB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAC23FC09F18118B0FE768A8BF98CFAE7F50629B9D080EFD58878251578A95BD,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEB52A3A64660566B269ACDE246758B89BAF92B726D138BE9C6B4313E52DAB6F,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4D2A22CC407AEF0DD7B6D94148045D7568016D606E33F6856AAF19937D944BE7,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424F6276DCD6B8DEF9C109078365F171C684F5A211C5D1DCE817679C3855C160,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595E44A659F9BC50F31A2F6EBE6CB627DE62621848510321686E4F5D877E349A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0BA630B6B91F22A981A229CE5B61B571C5413BC09FD1D148984811E7D9815B6F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4C8968E7B7173858A9BD977AE361E0F13D93486DB3097EE093EF6949260EA92D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954ADF70AFD9FB215238E91559983244916A974C16F35D27F340FA4D2EC32241,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50DB14C9959F7A8B3658FFE4C5B4B8F7FC9562F10635FA2676890E401DCDE8A2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6709272676EC34C01012CCEE4DC36994D77C351BE24B594F0BF3ECBB266E6764,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913891E1EBB69F67F90119CB837DEBF3A3ED9994B2EBBA0E11924C9BC2F34857,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
020EE8EC0B49DA636DF4A8B69BC6B70E6107AB13FC4E2A4F21A687E541D7B22D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E71193CE09B8281A260D3838262FC7D64EC9A308B739F2097E11B81ACE810AEF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9FF2F4E002FB9529718A27F0CDA1287DDC8DA76A9B2838F6D4D578A7568427DE,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DA07842DCA8E7501C9B15FEAFC17B94879CB3977B59B0D29B784FF53DD009F06,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4EF6C04B7D966A00A3FED0F2E7449029643BFF5BC9496AD9F65174C7FFA171EF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5ED2E547F7A301FE6F24B1E299393BD1671F89F951BFE3E1B755C3F8552A669,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94AB129367C62B29DB14EB1E10486BBC433912930C81F13C6C7718536B7E42E4,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40B9C911BF6958F6277BE08D939235280BBAD1C2096B381F5E1F22D8907A62CA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E93F03DD7B65F1705BE95DD999594D2FF60F267D64A4E0869F17F26CBF71E1AF,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21E6821FA0AF437FA826BE20DEB932919747DD20C612225F2B8E28729E0BA944,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7BDC7E81425AA925EEDB794EDD7F7FDF34FF172941369487BF3BA72BC53E2724,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0F6CBC9B1B4BCCA8DF0680122BA651DE0FF2860C126EB03956D6CF4F1BF24237,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F87C55BF79DD189E20D2B0C6141F3729305CF1212ADD926BF1580ABF3D84D51A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56525AD6F0FE87E8404E917364825D42D75B864660CDDCA2FF74B079D2E59D65,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7D188FA0598E2D03D89FF49FF5D2964706E744EA38BDC81F35D20CFBD3703FB8,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33A7BEA4103E4233FC7231DD2C33F657E5A0983892B989C663C32EEDD2DB96BA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C208D97534AFEB81772F2B8A44BB3B5D23E82C134C93837B0F293BE7997B6412,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22020FB00167FF3A4C2C108DED9FA8D4F31D3026DD7BC1AEF5EC9799FA3820D1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554479D4B9BA0CEBEAE1A10378BCF7FC696976C8A3A37CC4F21F46108D754891,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B656845E27970A7D7A81826502BC427430ED4C3C9729FCE35A0BE891F9AC0F71,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D211BA9101009D0A75167B4BA7AABF8EB75B4058CAA6C7A19CB1AC2D92EF5C6A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB9941EED874C0F0B16CADAA7BDD95B483FA3D0FDCD74DBF863577F1AEB07DFF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15C6BF62D1D182B4BFAE7397BC22D1365B7F48042EBFA4D31488416D0A3AD12A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547C802F53FA71A8A8488FE726FBA8FBDDD4F75FC1068A29F363F329B6A7A728,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482B871A73738FAB4BBF3B9D7B13E38394CE158CE00EE489DFB723E062A26224,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA95F87E0F7816D7364477083B5C16E4E2EA50488B73E166932266B8B2C48858,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9461A47D5773F17A7B50749B20DB3299EB05A2CC86A301F6A671E76F88BAE3A9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5B377754C1705DFFEC70C2CB3CAD619A1EB0937A014631D8F8067138D96A60B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E8FFAC1359F361C50F84F8F34DA8D0576CC4A0C90EBFFDE611A7C416482012A1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36701457EF34C15855FA8BFAEB2321FB9AF96157EE172691094E32A153C556BF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BB7BF53DD4CFFAFDF7A5BC481217FA063F1096AE78DE3B9FFE6223CE556DDDA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE6E7ACDE25BA5BDB518B613C6BE16A9EA203B6B5A8ACF8916F1574928B02621,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2A5AD7707995A0936D3E720401E8AB0A4C7B5FAA6F7A5419FFC3C786E13B3591,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0949C09B9B2E7B3E8D7D5B586AC1D7FCCC96189B4ABA7A12E8FE17D203924C25,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22E207C7CCF26A23A95C0FA961C31D8D2727E9605117A1DBE35B8BFE34666099,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16254182C7C9AE0BCD77E1E1CB847A352A9BB8A75957A6521EE2A33F6B9BC283,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FF39645014989E97EB1754C9A7D559B5C8D53A3F80EEFB0A205A1955851715CD,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1CEB7FCEDB522F495498237EB16FFB04596A4F227E152F631949FDDBE8BEB30,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412AE28BADE78B831D73C53E80FB2198219AA6EE038CCE23AB162D9DF2AD0C5D,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D78ACA97F1DA0709BF3090F3B68477285B7A0E3616F6C45CCD9C156D543D03FB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ED76E98A8D10623D6E8AB2FBB6FE6DC605CF273FBB393AD40B127EBC98AE44F9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2732C5F439FF8C90824EBC226F6B6D3050FE2C0F55B7774733D17992CC88643,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73BA99C10A9A2D68A4FF69498078D25CE92BFE5E97E36B3C7C0874C816ED2A62,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0137F96CD8B2A8F313AF4F2A9AF0E629D8B62577E298491406EBFD7ED6854690,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617D6237767C2ED5DAE6892903F4B3CC1C1D4DCDC4A86701B61F964672809CC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6E45F222D991B5D50FB2174C2FF0D7DD90BEAB1BE366491274D6BF1B982F9B3,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449C04FF1DB115A167E719A7882B5998E3DEC07E3EA5FB5FA3F7A538060E5D43,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850453722269E0845FC5240367A65282460580AA1DC3C1B0D8DAD14FE801BF20,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F655384BDA3E9B0022308E9450CDA3F8585E815872E4D12C95B41E70CB9B3AD9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ABB98E698A155C1CCC16FE8D4ABC7E90860E89D49AF5E9470A96BA368E7B025,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7AAF5112BBD1E1E50F35DB4E6E6B9A4ABF615A6967693374A7FADC284B9A42D0,Malware,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
696860F4299CDEF0FF5C2F46B1ACA7AB79790E28534C74C3CDA4BF45CD1272E9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59ABC592E09B4797C630472A1BEE7FE25DC992AF4A5EA81548C402D8422DE6BE,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F72FAA5960C0A1A0FE02834D0C782D07112EBA9A347A083505BFF974B1E9C2E2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EA6CA88669D11B5C0383B33BFFA3C1E944C1D27F12F4A54E696B44FE5441EAC1,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7C32CB437178565BD284B13F5E2E4E4469B79DE03D81A22105134EBC849A4522,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12D0505603988EB261A3DBF00DA00AE7AEA52E12973959E7DB7E15C3E3CAD91,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D12E5512972FEF83AA99ABF90A3CA2E05DE1EA694CD42F97D66BB2CEAB2766E2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6B5F28012BA6316F200D3BB08413C8B76F5FC359A9622F91E830CEF3247959C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC2839B99397C572CFA680B5E9BDA56E2511A9FD1892D04D85363DC4742C868A,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202B1C1029CFB80E0FBEB44ECC586183175144904A8E716A6CF8AF4BBFCC1DE,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0FD59421F9947E953A558017DB7292C11754089FC9AA8C74EE5D440424A5B89,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6A93FEF22E5F818E239B898810ADF0EB508ED9CDDD8472557A6D7EBEEFAB3A7,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
